Id,Requester id,Group,Status,Priority,Via,Created at,Initially assigned at,Assigned at,Solved at,Updated at,CreatedToUpdated_Days,Resolution time,Satisfaction Score,Reopens,Replies,First reply time in minutes within business hours,First resolution time in minutes,First resolution time in minutes within business hours,Full resolution time in minutes,Full resolution time in minutes within business hours,Requester wait time in minutes,Requester wait time in minutes within business hours,Manual Tagging of Categories,SolvedOnly,CtoIA HOurs,IAtoS Hours,Satisfaction Rating
308908,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:00,28-04-23 11:34,28-04-23 11:34,28-04-23 11:34,28-04-23 11:34,7,173,,0,0,,10354,5195,10354,5195,10354,5195,,0,173,0,
308928,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:01,26-04-23 17:34,26-04-23 17:34,26-04-23 17:34,26-04-23 17:34,5,131,,0,0,,7833,4115,7833,4115,7833,4115,,0,131,0,
343073,6.72163E+12,Endorsements,Closed,Low,Mail,31-05-23 7:01,05-06-23 19:03,05-06-23 19:03,05-06-23 19:03,05-06-23 19:03,6,132,,0,0,,7922,4203,7922,4203,7922,4203,,0,133,0,
308930,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:01,26-04-23 15:10,26-04-23 15:10,26-04-23 15:10,26-04-23 15:10,5,128,,0,0,,7689,3971,7689,3971,7689,3971,,0,129,0,
308931,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:01,02-05-23 12:39,02-05-23 12:39,02-05-23 12:39,02-05-23 12:39,11,270,,0,0,,16177,8139,16177,8139,16177,8139,,0,270,0,
308932,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:01,21-04-23 15:23,21-04-23 15:23,21-04-23 15:23,20-05-23 6:08,29,8,,0,0,,502,383,502,383,502,383,,0,9,0,
294221,6.72163E+12,Endorsements,Closed,Low,Mail,05-04-23 7:00,10-04-23 11:04,10-04-23 11:04,10-04-23 11:04,09-05-23 6:08,34,124,,0,0,,7444,3725,7444,3725,7444,3725,,0,125,0,
331313,6.72163E+12,Endorsements,Closed,Low,Mail,18-05-23 7:00,31-05-23 12:00,31-05-23 12:00,31-05-23 12:00,31-05-23 12:00,13,317,,0,0,,19020,9540,19020,9540,19020,9540,,0,317,0,
331316,6.72163E+12,Endorsements,Closed,Low,Mail,18-05-23 7:00,19-05-23 10:29,19-05-23 10:29,19-05-23 10:29,19-05-23 10:29,1,27,,0,0,,1649,809,1649,809,1649,809,,0,28,0,
343092,6.72163E+12,Endorsements,Closed,Low,Mail,31-05-23 7:02,07-06-23 12:15,07-06-23 12:15,07-06-23 12:15,07-06-23 12:15,7,173,,0,0,,10393,5235,10393,5235,10393,5235,,0,174,0,
308915,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:00,26-04-23 15:47,26-04-23 15:47,26-04-23 15:47,25-05-23 6:10,34,129,,0,0,,7727,4008,7727,4008,7727,4008,,0,129,0,
308916,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:00,01-05-23 23:58,01-05-23 23:58,01-05-23 23:58,01-05-23 23:58,11,257,,0,0,,15418,7920,15418,7920,15418,7920,,0,257,0,
308920,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:00,25-04-23 13:35,25-04-23 13:35,25-04-23 13:35,25-04-23 13:35,4,103,,0,0,,6155,3156,6155,3156,6155,3156,,0,103,0,
343042,6.72163E+12,Endorsements,Closed,Low,Mail,31-05-23 7:00,08-06-23 15:53,08-06-23 15:53,08-06-23 15:53,08-06-23 15:53,8,201,,0,0,,12053,6174,12053,6174,12053,6174,,0,201,0,
343053,6.72163E+12,Endorsements,Closed,Low,Mail,31-05-23 7:00,31-05-23 12:00,31-05-23 12:00,31-05-23 12:00,31-05-23 12:00,0,5,,0,0,,300,180,300,180,300,180,,0,5,0,
343050,6.72163E+12,Endorsements,Closed,Low,Mail,31-05-23 7:00,01-06-23 16:27,01-06-23 16:27,01-06-23 16:27,01-06-23 16:27,1,33,,0,0,,2007,1167,2007,1167,2007,1167,,0,34,0,
343048,6.72163E+12,Endorsements,Closed,Low,Mail,31-05-23 7:00,31-05-23 15:17,31-05-23 15:17,31-05-23 15:17,31-05-23 15:17,0,8,,0,0,,497,378,497,378,497,378,,0,9,0,
343047,6.72163E+12,Endorsements,Closed,Low,Mail,31-05-23 7:00,08-06-23 16:19,08-06-23 16:19,08-06-23 16:19,08-06-23 16:19,8,201,,0,0,,12079,6200,12079,6200,12079,6200,,0,202,0,
308892,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:00,26-04-23 15:48,26-04-23 15:48,26-04-23 15:48,25-05-23 6:10,34,129,,0,0,,7728,4008,7728,4008,7728,4008,,0,129,0,
343045,6.72163E+12,Endorsements,Closed,Low,Mail,31-05-23 7:00,05-06-23 18:16,05-06-23 18:16,05-06-23 18:16,05-06-23 18:16,5,131,,0,0,,7876,4156,7876,4156,7876,4156,,0,132,0,
308923,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:00,26-04-23 12:50,26-04-23 12:50,26-04-23 12:50,26-04-23 12:50,5,126,,0,0,,7550,3830,7550,3830,7550,3830,,0,126,0,
308922,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:00,21-04-23 15:21,21-04-23 15:21,21-04-23 15:21,20-05-23 6:08,29,8,,0,0,,501,382,501,382,501,382,,0,9,0,
313730,6.72163E+12,Endorsements,Closed,Low,Mail,27-04-23 7:00,04-05-23 9:48,04-05-23 9:48,04-05-23 9:48,02-06-23 6:09,36,171,,0,0,,10248,5089,10248,5089,10248,5089,,0,171,0,
343010,6.72163E+12,Endorsements,Closed,Low,Mail,31-05-23 7:00,04-06-23 6:29,04-06-23 6:29,04-06-23 6:29,04-06-23 6:29,4,96,,0,0,,5730,2880,5730,2880,5730,2880,,0,96,0,
340747,6.72163E+12,Endorsements,Closed,Low,Mail,29-05-23 7:00,03-06-23 11:15,03-06-23 11:15,03-06-23 11:15,03-06-23 11:15,5,124,,0,0,,7455,3736,7455,3736,7455,3736,,0,125,0,
312723,6.72163E+12,Endorsements,Closed,Low,Mail,26-04-23 7:02,28-04-23 11:09,28-04-23 11:09,28-04-23 11:09,28-04-23 11:09,2,52,,0,0,,3127,1569,3127,1569,3127,1569,,0,53,0,
343019,6.72163E+12,Endorsements,Closed,Low,Mail,31-05-23 7:00,02-06-23 12:37,02-06-23 12:37,02-06-23 12:37,02-06-23 12:37,2,54,,0,0,,3217,1657,3217,1657,3217,1657,,0,54,0,
343090,6.72163E+12,Endorsements,Closed,Low,Mail,31-05-23 7:02,31-05-23 16:34,31-05-23 16:34,31-05-23 16:34,31-05-23 16:34,0,10,,0,0,,572,455,572,455,572,455,,0,10,0,
308913,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:00,24-04-23 12:17,24-04-23 12:17,24-04-23 12:17,24-04-23 12:17,3,77,,0,0,,4637,2358,4637,2358,4637,2358,,0,78,0,
340418,6.72163E+12,Endorsements,Closed,Low,Mail,28-05-23 7:00,31-05-23 7:48,31-05-23 7:48,31-05-23 7:48,31-05-23 7:48,3,73,,0,0,,4368,2160,4368,2160,4368,2160,,0,73,0,
308887,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:00,21-04-23 15:03,21-04-23 15:03,21-04-23 15:03,20-05-23 6:08,29,8,,0,0,,483,363,483,363,483,363,,0,9,0,
343085,6.72163E+12,Endorsements,Closed,Low,Mail,31-05-23 7:02,31-05-23 11:59,31-05-23 11:59,31-05-23 11:59,31-05-23 11:59,0,5,,0,0,,297,179,297,179,297,179,,0,5,0,
308888,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:00,21-04-23 15:03,21-04-23 15:03,21-04-23 15:03,20-05-23 6:08,29,8,,0,0,,484,364,484,364,484,364,,0,9,0,
308889,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:00,26-04-23 15:48,26-04-23 15:48,26-04-23 15:48,25-05-23 6:10,34,129,,0,0,,7728,4008,7728,4008,7728,4008,,0,129,0,
337647,6.72163E+12,Endorsements,Closed,Low,Mail,25-05-23 7:02,12-06-23 22:21,12-06-23 22:21,12-06-23 22:21,12-06-23 22:21,19,447,,0,0,,26840,13680,26840,13680,26840,13680,,0,448,0,
337667,6.72163E+12,Endorsements,Closed,Low,Mail,25-05-23 7:02,05-06-23 18:14,05-06-23 18:14,05-06-23 18:14,05-06-23 18:14,11,275,,0,0,,16512,8475,16512,8475,16512,8475,,0,276,0,
337570,6.72163E+12,Endorsements,Closed,Low,Mail,25-05-23 7:01,12-06-23 15:13,12-06-23 15:13,12-06-23 15:13,12-06-23 15:13,18,440,,0,0,,26411,13333,26411,13333,26411,13333,,0,441,0,
337657,6.72163E+12,Endorsements,Closed,Low,Mail,25-05-23 7:02,26-05-23 11:35,26-05-23 11:35,26-05-23 11:35,26-05-23 11:35,1,29,,0,0,,1714,876,1714,876,1714,876,,0,29,0,
337568,6.72163E+12,Endorsements,Closed,Low,Mail,25-05-23 7:01,29-05-23 13:01,29-05-23 13:01,29-05-23 13:01,29-05-23 13:01,4,102,,0,0,,6120,3122,6120,3122,6120,3122,,0,102,0,
337656,6.72163E+12,Endorsements,Closed,Low,Mail,25-05-23 7:02,26-05-23 1:09,26-05-23 1:09,26-05-23 1:09,26-05-23 1:09,1,18,,0,0,,1087,720,1087,720,1087,720,,0,19,0,
311619,6.72163E+12,Endorsements,Closed,Low,Mail,25-04-23 7:00,27-04-23 11:04,27-04-23 11:04,27-04-23 11:04,26-05-23 6:09,31,52,,0,0,,3124,1565,3124,1565,3124,1565,,0,53,0,
308851,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:00,26-04-23 16:40,26-04-23 16:40,26-04-23 16:40,25-05-23 6:10,34,130,,0,0,,7780,4061,7780,4061,7780,4061,,0,130,0,
342998,6.72163E+12,Endorsements,Closed,Low,Mail,31-05-23 7:00,31-05-23 7:45,31-05-23 7:45,31-05-23 7:45,31-05-23 7:45,0,1,,0,0,,45,0,45,0,45,0,,0,1,0,
337627,6.72163E+12,Endorsements,Closed,Low,Mail,25-05-23 7:02,31-05-23 15:07,31-05-23 15:07,31-05-23 15:07,31-05-23 15:07,6,152,,0,0,,9125,4687,9125,4687,9125,4687,,0,153,0,
337629,6.72163E+12,Endorsements,Closed,Low,Mail,25-05-23 7:02,26-05-23 23:17,26-05-23 23:17,26-05-23 23:17,26-05-23 23:17,2,40,,0,0,,2415,1440,2415,1440,2415,1440,,0,41,0,
291697,6.72163E+12,Endorsements,Closed,Low,Mail,02-04-23 7:00,06-04-23 19:20,06-04-23 19:20,06-04-23 19:20,05-05-23 6:08,33,108,,0,0,,6500,3500,6500,3500,6500,3500,,0,109,0,
338835,6.72163E+12,Endorsements,Closed,Low,Mail,26-05-23 7:02,07-06-23 13:35,07-06-23 13:35,07-06-23 13:35,07-06-23 13:35,12,295,,0,0,,17673,8915,17673,8915,17673,8915,,0,295,0,
338833,6.72163E+12,Endorsements,Closed,Low,Mail,26-05-23 7:02,12-06-23 11:25,12-06-23 11:25,12-06-23 11:25,12-06-23 11:25,17,412,,0,0,,24743,12386,24743,12386,24743,12386,,0,413,0,
337665,6.72163E+12,Endorsements,Closed,Low,Mail,25-05-23 7:02,12-06-23 16:28,12-06-23 16:28,12-06-23 16:28,12-06-23 16:28,18,441,,0,0,,26486,13408,26486,13408,26486,13408,,0,442,0,
337653,6.72163E+12,Endorsements,Closed,Low,Mail,25-05-23 7:02,31-05-23 14:35,31-05-23 14:35,31-05-23 14:35,31-05-23 14:35,6,152,,0,0,,9093,4656,9093,4656,9093,4656,,0,152,0,
338847,6.72163E+12,Endorsements,Closed,Low,Mail,26-05-23 7:02,31-05-23 14:35,31-05-23 14:35,31-05-23 14:35,31-05-23 14:35,5,128,,0,0,,7653,3936,7653,3936,7653,3936,,0,128,0,
337605,6.72163E+12,Endorsements,Closed,Low,Mail,25-05-23 7:02,29-05-23 21:55,29-05-23 21:55,29-05-23 21:55,29-05-23 21:55,5,111,,0,0,,6653,3600,6653,3600,6653,3600,,0,111,0,
311608,6.72163E+12,Endorsements,Closed,Low,Mail,25-04-23 7:00,01-05-23 23:58,01-05-23 23:58,01-05-23 23:58,01-05-23 23:58,7,161,,0,0,,9658,5040,9658,5040,9658,5040,,0,161,0,
312695,6.72163E+12,Endorsements,Closed,Low,Mail,26-04-23 7:00,02-05-23 12:39,02-05-23 12:39,02-05-23 12:39,02-05-23 12:39,6,150,,0,0,,8979,4539,8979,4539,8979,4539,,0,150,0,
300305,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,21-04-23 15:34,21-04-23 15:34,21-04-23 15:34,20-05-23 6:10,38,225,,0,0,,13474,6874,13474,6874,13474,6874,,0,225,0,
300364,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,21-04-23 16:08,21-04-23 16:08,21-04-23 16:08,20-05-23 6:10,38,225,,0,0,,13508,6908,13508,6908,13508,6908,,0,226,0,
300390,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:02,12-04-23 15:15,12-04-23 15:15,12-04-23 15:15,12-04-23 15:15,0,8,,0,0,,493,375,493,375,493,375,,0,9,0,
300388,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:02,13-04-23 15:00,13-04-23 15:00,13-04-23 15:00,13-04-23 15:00,1,32,,0,0,,1918,1081,1918,1081,1918,1081,,0,32,0,
300298,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,13-04-23 17:50,13-04-23 17:50,13-04-23 17:50,13-04-23 17:50,1,35,,0,0,,2090,1250,2090,1250,2090,1250,,0,35,0,
300297,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,16-04-23 18:49,16-04-23 18:49,16-04-23 18:49,16-04-23 18:49,4,108,,0,0,,6469,3469,6469,3469,6469,3469,,0,108,0,
300295,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,26-04-23 15:14,26-04-23 15:14,26-04-23 15:14,25-05-23 6:10,43,344,,0,0,,20654,10454,20654,10454,20654,10454,,0,345,0,
300288,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,26-04-23 12:49,26-04-23 12:49,26-04-23 12:49,25-05-23 6:10,43,342,,0,0,,20509,10309,20509,10309,20509,10309,,0,342,0,
300257,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,21-04-23 15:33,21-04-23 15:33,21-04-23 15:33,20-05-23 6:10,38,225,,0,0,,13473,6874,13473,6874,13473,6874,,0,225,0,
305393,6.72163E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,21-04-23 16:38,21-04-23 16:38,21-04-23 16:38,20-05-23 6:09,32,82,,0,0,,4898,2618,4898,2618,4898,2618,,0,82,0,
305392,6.72163E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,20-04-23 2:13,20-04-23 2:13,20-04-23 2:13,20-04-23 2:13,2,43,,0,0,,2593,1440,2593,1440,2593,1440,,0,44,0,
301314,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,17-04-23 12:18,17-04-23 12:18,17-04-23 12:18,17-04-23 12:18,4,101,,0,0,,6078,3079,6078,3079,6078,3079,,0,102,0,
305391,6.72163E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,26-04-23 15:25,26-04-23 15:25,26-04-23 15:25,25-05-23 6:10,37,200,,0,0,,12025,6146,12025,6146,12025,6146,,0,201,0,
301311,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,14-04-23 12:45,14-04-23 12:45,14-04-23 12:45,14-04-23 12:45,1,30,,0,0,,1785,945,1785,945,1785,945,,0,30,0,
301309,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,17-04-23 14:10,17-04-23 14:10,17-04-23 14:10,17-04-23 14:10,4,103,,0,0,,6190,3190,6190,3190,6190,3190,,0,104,0,
301307,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,21-04-23 16:08,21-04-23 16:08,21-04-23 16:08,20-05-23 6:09,37,201,,0,0,,12068,6189,12068,6189,12068,6189,,0,202,0,
300275,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,20-04-23 15:53,20-04-23 15:53,20-04-23 15:53,20-04-23 15:53,8,201,,0,0,,12053,6173,12053,6173,12053,6173,,0,201,0,
314897,6.72163E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,28-04-23 12:44,28-04-23 12:44,28-04-23 12:44,28-04-23 12:44,0,6,,0,0,,344,225,344,225,344,225,,0,6,0,
301371,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,20-04-23 10:21,20-04-23 10:21,20-04-23 10:21,20-04-23 10:21,7,171,,0,0,,10281,5122,10281,5122,10281,5122,,0,172,0,
301370,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,21-04-23 16:11,21-04-23 16:11,21-04-23 16:11,20-05-23 6:09,37,201,,0,0,,12071,6191,12071,6191,12071,6191,,0,202,0,
301368,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,17-04-23 1:00,17-04-23 1:00,17-04-23 1:00,17-04-23 1:00,4,90,,0,0,,5400,2880,5400,2880,5400,2880,,0,90,0,
301359,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,15-04-23 19:42,15-04-23 19:42,15-04-23 19:42,15-04-23 19:42,3,61,,0,0,,3642,2083,3642,2083,3642,2083,,0,61,0,
300289,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,12-04-23 18:22,12-04-23 18:22,12-04-23 18:22,12-04-23 18:22,0,11,,0,0,,682,562,682,562,682,562,,0,12,0,
314876,6.72163E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,28-04-23 18:32,28-04-23 18:32,28-04-23 18:32,28-04-23 18:32,0,12,,0,0,,692,572,692,572,692,572,,0,12,0,
309760,6.72163E+12,Endorsements,Closed,Low,Mail,22-04-23 7:00,04-05-23 11:06,04-05-23 11:06,04-05-23 11:06,04-05-23 11:06,12,292,,0,0,,17526,8767,17526,8767,17526,8767,,0,293,0,
291718,6.72163E+12,Endorsements,Closed,Low,Mail,02-04-23 7:00,06-04-23 19:21,06-04-23 19:21,06-04-23 19:21,05-05-23 6:08,33,108,,0,0,,6502,3502,6502,3502,6502,3502,,0,109,0,
319239,6.72163E+12,Endorsements,Closed,Low,Mail,04-05-23 7:01,12-05-23 12:58,12-05-23 12:58,12-05-23 12:58,07-06-23 6:43,34,198,,0,0,,11877,5999,11877,5999,11877,5999,,0,198,0,
319236,6.72163E+12,Endorsements,Closed,Low,Mail,04-05-23 7:01,12-05-23 12:59,12-05-23 12:59,12-05-23 12:59,07-06-23 6:43,34,198,,0,0,,11877,5999,11877,5999,11877,5999,,0,198,0,
304119,6.72163E+12,Endorsements,Closed,Low,Mail,16-04-23 7:00,19-04-23 22:23,19-04-23 22:23,19-04-23 22:23,19-04-23 22:23,4,87,,0,0,,5243,2880,5243,2880,5243,2880,,0,88,0,
319141,6.72163E+12,Endorsements,Closed,Low,Mail,04-05-23 7:00,10-05-23 13:43,10-05-23 13:43,10-05-23 13:43,10-05-23 13:43,6,151,,0,0,,9043,4604,9043,4604,9043,4604,,0,151,0,
309840,6.72163E+12,Endorsements,Closed,Low,Mail,22-04-23 7:00,26-04-23 16:25,26-04-23 16:25,26-04-23 16:25,25-05-23 6:09,33,105,,0,0,,6325,3326,6325,3326,6325,3326,,0,106,0,
319114,6.72163E+12,Endorsements,Closed,Low,Mail,04-05-23 7:00,04-05-23 15:59,04-05-23 15:59,04-05-23 15:59,04-05-23 15:59,0,9,,0,0,,539,419,539,419,539,419,,0,9,0,
319123,6.72163E+12,Endorsements,Closed,Low,Mail,04-05-23 7:00,05-05-23 12:18,05-05-23 12:18,05-05-23 12:18,05-05-23 12:18,1,29,,0,0,,1758,919,1758,919,1758,919,,0,30,0,
319132,6.72163E+12,Endorsements,Closed,Low,Mail,04-05-23 7:00,12-05-23 14:45,12-05-23 14:45,12-05-23 14:45,07-06-23 6:43,34,200,,0,0,,11985,6105,11985,6105,11985,6105,,0,200,0,
319131,6.72163E+12,Endorsements,Closed,Low,Mail,04-05-23 7:00,12-05-23 14:45,12-05-23 14:45,12-05-23 14:45,07-06-23 6:43,34,200,,0,0,,11985,6106,11985,6106,11985,6106,,0,200,0,
319124,6.72163E+12,Endorsements,Closed,Low,Mail,04-05-23 7:00,09-05-23 17:38,30-05-23 19:37,09-05-23 17:38,07-06-23 6:09,34,131,,0,0,,7838,4119,7838,4119,7838,4119,,0,131,0,
319259,6.72163E+12,Endorsements,Closed,Low,Mail,04-05-23 7:02,12-05-23 12:54,12-05-23 12:54,12-05-23 12:54,07-06-23 6:43,34,198,,0,0,,11873,5995,11873,5995,11873,5995,,0,198,0,
309847,6.72163E+12,Endorsements,Closed,Low,Mail,22-04-23 7:00,26-04-23 16:24,26-04-23 16:24,26-04-23 16:24,25-05-23 6:09,33,105,,0,0,,6324,3325,6324,3325,6324,3325,,0,106,0,
304108,6.72163E+12,Endorsements,Closed,Low,Mail,16-04-23 7:00,27-04-23 17:37,27-04-23 17:37,27-04-23 17:37,27-04-23 17:37,11,275,,0,0,,16478,8438,16478,8438,16478,8438,,0,275,0,
305386,6.72163E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,19-04-23 0:45,19-04-23 0:45,19-04-23 0:45,19-04-23 0:45,1,18,,0,0,,1065,720,1065,720,1065,720,,0,18,0,
300267,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,26-04-23 12:49,26-04-23 12:49,26-04-23 12:49,25-05-23 6:10,43,342,,0,0,,20509,10310,20509,10310,20509,10310,,0,342,0,
319264,6.72163E+12,Endorsements,Closed,Low,Mail,04-05-23 7:02,04-05-23 15:44,04-05-23 15:44,04-05-23 15:44,04-05-23 15:44,0,9,,0,0,,522,405,522,405,522,405,,0,9,0,
319261,6.72163E+12,Endorsements,Closed,Low,Mail,04-05-23 7:02,12-05-23 12:54,12-05-23 12:54,12-05-23 12:54,07-06-23 6:43,34,198,,0,0,,11872,5994,11872,5994,11872,5994,,0,198,0,
309843,6.72163E+12,Endorsements,Closed,Low,Mail,22-04-23 7:00,26-04-23 16:25,26-04-23 16:25,26-04-23 16:25,25-05-23 6:09,33,105,,0,0,,6325,3325,6325,3325,6325,3325,,0,106,0,
304116,6.72163E+12,Endorsements,Closed,Low,Mail,16-04-23 7:00,18-04-23 10:18,18-04-23 10:18,18-04-23 10:18,18-04-23 10:18,2,51,,0,0,,3079,1519,3079,1519,3079,1519,,0,52,0,
304112,6.72163E+12,Endorsements,Closed,Low,Mail,16-04-23 7:00,17-04-23 17:35,17-04-23 17:35,17-04-23 17:35,17-04-23 17:35,1,35,,0,0,,2075,1235,2075,1235,2075,1235,,0,35,0,
301356,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,21-04-23 16:10,21-04-23 16:10,21-04-23 16:10,20-05-23 6:09,37,201,,0,0,,12070,6190,12070,6190,12070,6190,,0,202,0,
305373,6.72163E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,20-04-23 10:09,20-04-23 10:09,20-04-23 10:09,20-04-23 10:09,2,51,,0,0,,3069,1510,3069,1510,3069,1510,,0,52,0,
314806,6.72163E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,02-05-23 9:59,02-05-23 9:59,02-05-23 9:59,02-05-23 9:59,4,99,,0,0,,5939,2939,5939,2939,5939,2939,,0,99,0,
314809,6.72163E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,09-05-23 12:32,09-05-23 12:32,09-05-23 12:32,09-05-23 12:32,11,270,,0,0,,16172,8132,16172,8132,16172,8132,,0,270,0,
305371,6.72163E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,26-04-23 14:43,26-04-23 14:43,26-04-23 14:43,25-05-23 6:10,37,200,,0,0,,11983,6104,11983,6104,11983,6104,,0,200,0,
300340,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,21-04-23 15:36,21-04-23 15:36,21-04-23 15:36,20-05-23 6:10,38,225,,0,0,,13476,6876,13476,6876,13476,6876,,0,225,0,
300345,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,14-04-23 14:23,14-04-23 14:23,14-04-23 14:23,14-04-23 14:23,2,55,,0,0,,3323,1763,3323,1763,3323,1763,,0,56,0,
300309,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,18-04-23 17:29,18-04-23 17:29,18-04-23 17:29,18-04-23 17:29,6,155,,0,0,,9270,4830,9270,4830,9270,4830,,0,155,0,
300360,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,18-04-23 11:55,18-04-23 11:55,18-04-23 11:55,18-04-23 11:55,6,149,,0,0,,8935,4495,8935,4495,8935,4495,,0,149,0,
300339,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,14-04-23 12:30,14-04-23 12:30,14-04-23 12:30,14-04-23 12:30,2,54,,0,0,,3210,1651,3210,1651,3210,1651,,0,54,0,
300324,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,27-04-23 19:40,27-04-23 19:40,27-04-23 19:40,27-04-23 19:40,16,373,,0,0,,22360,11441,22360,11441,22360,11441,,0,373,0,
300381,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:02,26-04-23 12:51,26-04-23 12:51,26-04-23 12:51,25-05-23 6:10,43,342,,0,0,,20509,10311,20509,10311,20509,10311,,0,342,0,
300379,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:02,14-04-23 12:45,14-04-23 12:45,14-04-23 12:45,14-04-23 12:45,2,54,,0,0,,3223,1665,3223,1665,3223,1665,,0,54,0,
300378,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:02,16-04-23 20:13,16-04-23 20:13,16-04-23 20:13,16-04-23 20:13,5,109,,0,0,,6552,3554,6552,3554,6552,3554,,0,110,0,
300376,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:02,18-04-23 17:18,18-04-23 17:18,18-04-23 17:18,18-04-23 17:18,6,154,,0,0,,9257,4819,9257,4819,9257,4819,,0,155,0,
300357,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,21-04-23 15:36,21-04-23 15:36,21-04-23 15:36,20-05-23 6:10,38,225,,0,0,,13476,6877,13476,6877,13476,6877,,0,225,0,
300372,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:01,19-04-23 0:44,19-04-23 0:44,19-04-23 0:44,19-04-23 0:44,7,162,,0,0,,9703,5040,9703,5040,9703,5040,,0,162,0,
300314,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,18-04-23 11:59,18-04-23 11:59,18-04-23 11:59,18-04-23 11:59,6,149,,0,0,,8939,4500,8939,4500,8939,4500,,0,149,0,
300311,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,16-04-23 23:19,16-04-23 23:19,16-04-23 23:19,16-04-23 23:19,5,112,,0,0,,6739,3600,6739,3600,6739,3600,,0,113,0,
300354,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,14-04-23 13:30,14-04-23 13:30,14-04-23 13:30,14-04-23 13:30,2,55,,0,0,,3270,1711,3270,1711,3270,1711,,0,55,0,
308855,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:00,21-04-23 14:59,21-04-23 14:59,21-04-23 14:59,20-05-23 6:08,29,8,,0,0,,479,359,479,359,479,359,,0,8,0,
